name,line
JUMIN,Since I can’t send bodyguards to MC.
JUMIN,Time out?
707,I suddenly thought of something to test. lol
707,I have to get going!
JUMIN,You could at least give me an answer.
707,Nope. Busy.
JUMIN,Hmm.
MC,T_T… You just said you’re ready to sacrifice yourself… You’re not coming to save me?
707,Gahh…
707,"I’m ready,"
707,"but if you meet someone like me, your life will get messed up."
MC,I knew you were just words.
JUMIN,Didn’t you say that all you did was stare at the CCTV feed because you’re worried about her?
JUMIN,I think it would be better for you to go to the apartment and just stay there…
707,Gahhhh!!!!
707,My first and last cat is Elly!
JUMIN,What in the world are you talking about?
JUMIN,Elizabeth the 3rd is not your first cat.
707,"Anyways,"
707,"you said you’re going on a business trip today, right?"
707,Have a safe flight.
707,"And take care of yourself, okay, MC??"
707,I’ll get going!
MC,Alright… go.
707,See you later!!!
MC,Good bye.
707,Bye!!!
707,Make sure to keep the door locked!
707,Promise me…!
JUMIN,"It’s quite funny,"
JUMIN,"but seeing him be ridiculous again,"
JUMIN,he’s back to the Luciel we know.
MC,"Yes, I’m glad he seems to have cheered up."
JUMIN,Although I regret not having convinced him to go protect you.
JUMIN,I’ll be leaving for the middle east in a couple of hours...
MC,When are you leaving?
JUMIN,"It’s a morning flight, so I have to get going soon."
JUMIN,Just thinking about how we barely acquired the present for the oil prince… God.
JUMIN,It’s all thanks to Assistant Kang.
JUMIN,I’m sure we’ll get a good deal if we give him Shinewing’s CD and DVDs of Korean Dramas.
JUMIN,"Oh, right."
JUMIN,Why don’t you request the oil prince to attend the party?
JUMIN,Oil is a crucial energy source.
MC,No.
JUMIN,"That’s unfortunate, but it’s up to you."
JUMIN,I should look for other potential guests.
JUMIN,Perhaps I should look for other people who like cats…
MC,Good! Oil is an important energy source!
JUMIN,Good decision.
JUMIN,"Since oil is a hot topic for international meetings, his attendance will help our party."
JUMIN,The prince told me that the desert cats in the middle east are very beautiful.
JUMIN,I can’t be the only one to witness such a beautiful creature.
JUMIN,So I made an exception and decided to take Elizabeth the 3rd with me.
JUMIN,I’m sure it will be a good opportunity for her to broaden her knowledge on her species.
JUMIN,What do you think?
MC,A cat wouldn’t know things like that…lol
JUMIN,I’m disappointed that you think that way.
JUMIN,You cannot interpret the subtle signs animals give in human terms.
MC,You really do understand cats!
JUMIN,There are several cats in this world. They must know to respect one another as well.
JUMIN,It’s no different from human society.
JUMIN,I’m relieved that you think the same.
JUMIN,Oh.
JUMIN,I just remembered that I should go see my father before I leave.
JUMIN,"No matter what happens,"
JUMIN,you always have to say talk to your family before you leave on a trip…
MC,You’re right. I think Yoosung also needs some help from his family…
JUMIN,I think so as well.
JUMIN,I’m sure he’s losing his confidence and becoming lazy because there’s no one around to take care of him.
MC,"Yes, but if you are too close, it’s easier to hurt one another."
JUMIN,"People do say that the closer you are to someone, the more you are likely to hurt them."
JUMIN,But… if you can’t take care of yourself like Yoosung…
JUMIN,perhaps you do need some help from your family.
JUMIN,I’m sure that his family will help him be a bit wiser.
JUMIN,Yes…
JUMIN,I must take action.
JUMIN,MC.
JUMIN,I have to get going. There is somewhere I have to call for the sake of that boy.
MC,Be careful~! Have a good flight.
JUMIN,Thank you. You take care too.
JUMIN,"If you need anything, contact Assistant Kang."
MC,Good bye.
JUMIN,I’ll have a tight schedule if I’m going to go see father.
JUMIN,"Have a good day, MC."
JUMIN,Bye.
Vanderwood,"Zero Seven, are you really going to be like this?"
707,Yes.
Vanderwood,"What? Yes!? Hey, you look at me… And stop eating those weird chips! You haven’t finished a fraction of the work you were supposed to do today. What am I going to tell the boss?"
707,I’m going to finish it. The day’s still young~. Have a positive mind and some hope…!
Vanderwood,"Oh, all you did was fool around today and now you’re giving me advice?"
707,"Oh come on~ Mister~ Just wait a minute~ My delicate heart doesn’t feel ready yet~ But first, is everything fine at the apartment?"
Vanderwood,"Is this all I get for practically living at your house to clean your room, feed you, and stare at that damn CCTV feed…?"
Vanderwood,"I’m not blind. Ever since the messenger was hacked, all you’ve been doing is tracing that hacker! And you’ve been tracking that weird email the whole day!"
Vanderwood,You think I came here to volunteer as your maid because I have so much free time?
707,Ma’am. Can I say something?
Vanderwood,Stop joking around… I have a taser in my bag.
707,Agent Vanderwood.
Vanderwood,What.
707,"If you just talk to the boss and stall some time, I can finish the work for RFA first and then really focus on the work for the agency."
707,I can’t get things done because I’m trying to do everything all at once…!
Vanderwood,No.
707,Why?!
Vanderwood,We’re already past the deadline and you know that this job has higher risks!
Vanderwood,I didn’t tell the boss that you work for the RFA considering that you became an agent so young… But if you delay this task further I’ll have to inform him.
Vanderwood,"If things get delayed like this, those in the upper division can take it the wrong way! You and me, both! They can take us out from the face of the earth without anyone knowing!"
707,"Yes. you are right, agent Vanderwood."
Vanderwood,Then realize the gravity of the situation and focus!
Vanderwood,We’re not allowed to have personal lives because things like this might happen.
Vanderwood,"You have to finish this by today. If you don’t, I’ll report to the boss about RFA. Then they might put you in some mental facility. You’ll never get to see that girl trapped inside the apartment."
707,…
Vanderwood,"I know that you can’t help but think about the RFA… But we have to be alive first! No, Agent 707?"
707,Yes… We do.
Vanderwood,Now you’re answering properly. You’ve always done well. What’s up with you? You can’t focus and create some strange robot…
707,You’re right… What’s wrong with me?
Vanderwood,"I’m worried about your involvement with RFA. If this goes wrong, and you get taken away, what will be the use of RFA or that charity party?"
Vanderwood,"Even if they put you back, they’ll give you a completely new identity. You know how excruciating that is…"
707,I do.
707,"You’re right, Agent Vanderwood."
Vanderwood,Okay. I’m glad you understand. I feel good that I managed to convince you. Let’s get a cup of coffee and start again.
707,Alright…
Vanderwood,"I’ll go get coffee. We focus again after taking a short break, okay?"
707,Ok.
Vanderwood,Then go clear your head for a bit.
707,God… Yeah. This isn’t for me. This anxious feeling…
707,Luciel… Get your shit together. You have to live first. That’s the only way RFA will remain…
707,But why do I have such a bad feeling about this…?
707,Something feels strange… I just feel like something will happen to MC…
707,I can’t focus. Damn…
YOOSUNG,Hi MC!!
MC,Hello.
YOOSUNG,Hello! ^^.
MC,"Yo yo, wassup!! LOLOL warrior!"
YOOSUNG,"Haha, you’re so right but it’s kind of embarrassing to hear that!"
YOOSUNG,But don’t take it back! haha
YOOSUNG,Makes me feel good!
YOOSUNG,Did you eat breakfast?
MC,I always starve.
YOOSUNG,You can’t starve!
YOOSUNG,Especially in the morning you have to eat something so that your brain can function properly…
YOOSUNG,That’s why my professor said.
YOOSUNG,I’m a bit late too but I came for brunch ^^
MC,"Yes, I did."
YOOSUNG,You can’t ever skip breakfast!
YOOSUNG,I’m kind of late
YOOSUNG,so I just came for brunch. lol
YOOSUNG,It’s a shame that I’m at the school cafeteria…
YOOSUNG,"but hey, always be happy when you’re eating!"
YOOSUNG,"It’s just the cafeteria,"
YOOSUNG,but my bodyguards came with me
YOOSUNG,"and everyone’s staring at me like I’m some movie star, haha."
YOOSUNG,I can just see in their eyes that they’re thinking ‘how famous is he to have so many bodyguards?’ lolol
MC,Stop being such a douche.
YOOSUNG,I don’t plan to post this on fb or anything T_T…
YOOSUNG,I’ll just enjoy the moment T_T
MC,"So jealous~ You must feel like a celebrity, haha."
YOOSUNG,"If I knew this was gonna happen, I wouldn’t have gamed as much yesterday."
YOOSUNG,I was gaming all night so I have huge dark circles…
YOOSUNG,That bothers me a bit;; lol
YOOSUNG,"But MC,"
YOOSUNG,I practiced a new skill on LOLOL yesterday and it was BOMB! lol
YOOSUNG,I can’t stop thinking about my character…!
YOOSUNG,I keep replying the scene where I teamed up with my party members and defeated that badass dragon…
YOOSUNG,Talking about it makes me wanna go home and play the game again ^^;;
YOOSUNG,Maybe I should ditch my last class lol
MC,"Just ditch it! Hey, enjoy your life."
YOOSUNG,Should I? haha
YOOSUNG,"To be honest, if the bodyguards didn’t wake me up this morning,"
YOOSUNG,I would have missed school completely. lol
MC,Aren’t you spending too much time gaming? I’m a bit worried.
YOOSUNG,"I’m glad that you’re thinking of me, but it’s okay lolol"
YOOSUNG,I still came to school.
YOOSUNG,Haha.
YOOSUNG,Although the bodyguards did have to wake me up.
YOOSUNG,From where do you think
YOOSUNG,Jumin called earlier?
YOOSUNG,Why would he call for my sake? lol
YOOSUNG,"You don’t think he’s bringing a cat from the middle east, do you?"
MC,Maybe he’s calling the game addiction prevention center?
YOOSUNG,No way!
YOOSUNG,I’m not that addicted…. am I????
YOOSUNG,I eat properly and go to school!
YOOSUNG,"I heard that if you get admitted there, you can’t even touch a computer,"
YOOSUNG,and they make you go through picture therapy or something…;;;;
YOOSUNG,Haha… Probably not;;
MC,Maybe he’s calling your professor?
YOOSUNG,No way…!!
YOOSUNG,It’s not as if I played LOLOL during class or anything…
YOOSUNG,"Besides, my professors actually like me. lolol"
YOOSUNG,Sometimes they use me for their experiments lolol
MC,Maybe lololol
YOOSUNG,I hope he doesn’t…
YOOSUNG,My house doesn’t need another animal besides me.
YOOSUNG,Hahaha
MC,"Oh, right. Yoosung, you didn’t receive any strange emails?"
YOOSUNG,"You mean the one that Jaehee talked about, right?"
YOOSUNG,That picture
YOOSUNG,totally creeped me out;;;
YOOSUNG,I can’t believe everyone else got it too…
YOOSUNG,I didn’t get anything…
YOOSUNG,…
YOOSUNG,Oh.
YOOSUNG,I didn’t check my emails yet.
YOOSUNG,I’ll have to check later!
YOOSUNG,I use Bahoo email….
YOOSUNG,"and the last time I checked it,"
YOOSUNG,I had more than 2000 spam emails in my inbox lol
YOOSUNG,It’ll take some time for me to see whether or not I got that email.
MC,"Yoosung, you’re so cute. lolol"
YOOSUNG,Is having more than 2000 spam emails cute? haha
YOOSUNG,My only crime is giving out my personal info everywhere lolol
MC,Omg… Bahoo lololol So old-school;;;
YOOSUNG,"They say that old-school is the best, haha."
YOOSUNG,"I mean, I’m kinda too lazy to create another account,"
YOOSUNG,but I’ve been with Bahoo from the beginning.
YOOSUNG,I can’t help but be a bit attached to it. lolol
YOOSUNG,Right now…
YOOSUNG,"my eyes and wrist hurt really bad,"
YOOSUNG,so I’ll have to take a break and check my email later.
YOOSUNG,Focusing on gaming is practically physical labor T_T
YOOSUNG,I heard that your wrists won’t hurt that bad if you use an ergonomic keyboard…
YOOSUNG,I’m thinking of buying one.
YOOSUNG,It’s a must for healthy gameplay!
YOOSUNG,So I looked into it earlier… and I found a research center for keyboards specialized for gamers.
YOOSUNG,They sell keyboards and mouses… They seemed to sell other computer accessories.
YOOSUNG,Oh!
YOOSUNG,Why don’t we invite them to the party? haha
MC,Hmm… I don’t think they’ll make good guests.
YOOSUNG,I guess I only thought about the gamers.
YOOSUNG,"Next time, I’ll come up with guests"
YOOSUNG,that can help more people!
MC,Let’s do that!
YOOSUNG,"Yay, I helped!"
YOOSUNG,"If I see them at the party, I should ask them for keyboard and mouse recommendations!"
YOOSUNG,I should get going to go to class.
YOOSUNG,I have to stop being on my phone and eat the rest of my food T_T
YOOSUNG,I should go to the classroom as soon as I finish
YOOSUNG,and get some shut eye at the back seat…
YOOSUNG,I’m so sleepy…
YOOSUNG,I wish LOLOL released a mobile version…
YOOSUNG,Then I would never fall asleep during class.
YOOSUNG,"Haha, isn’t this a genius idea?"
MC,Make a suggestion to the company lolol
YOOSUNG,I can actually send direct messages to the manager.
YOOSUNG,They thanked me saying that
YOOSUNG,"if I hadn’t given everyone the bus ride, the continent levels would have been too dispare. lolololol"
YOOSUNG,The balance of LOLOL is all up to me!! >.<
MC,It’s not good to be so obsessed with games..
YOOSUNG,Wouldn’t it be better to game
YOOSUNG,instead of falling asleep though?
YOOSUNG,Or maybe not…
YOOSUNG,Then I’ll go finish my meal.
YOOSUNG,See you later!
JAEHEE,"Hello, MC."
JAEHEE,"And good to see you, Zen."
MC,"Hello, Jaehee."
JAEHEE,Hello.. ^^
JAEHEE,Did you both have lunch?
ZEN,I had a quick meal.
